,age,fnlwgt,capital-gain,capital-loss,hours-per-week
1057,29,140863,0,0,40
1058,45,170915,4865,0,40
1059,34,50178,0,0,38
1060,36,112497,0,0,40
1061,48,95244,0,0,35
1062,20,117606,0,0,40
1063,35,89508,0,0,50
1064,63,124244,0,0,40
1065,41,154374,0,0,45
1066,28,294936,0,0,45
1067,30,347132,0,0,40
1068,34,181934,0,0,40
1069,31,316672,0,0,40
1070,37,189382,0,0,38
1071,31,184307,0,0,50
1072,46,246212,0,0,45
1073,35,250504,0,0,60
1074,27,138705,0,0,53
1075,41,328447,0,0,35
1076,19,194608,0,0,20
1077,20,230891,0,0,45
1078,59,212448,0,0,40
1079,40,214010,0,0,37
1080,56,200235,0,0,60
1081,30,205733,0,0,60
1082,46,185041,0,0,50
1083,61,84409,0,0,35
1084,50,293196,7298,0,40
1085,25,241626,0,0,30
1086,40,520586,0,0,39
1087,24,35633,0,0,40
1088,51,302847,0,0,54
1089,43,165309,0,0,40
1090,34,117529,0,0,54
1091,46,106092,0,0,45
1092,28,445824,0,0,50
1093,26,227332,0,0,40
1094,20,275691,0,0,28
1095,44,193459,3411,0,40
1096,51,284329,0,0,40
1097,33,114691,0,0,60
1098,54,96062,0,0,40
1099,50,133963,0,1977,40
1100,33,178506,0,0,40
1101,65,350498,10605,0,20
1102,22,131573,0,0,8
1103,88,206291,0,0,40
1104,40,182302,0,0,40
1105,51,241346,0,0,43
1106,50,157043,0,0,40
1107,25,404616,0,0,99
1108,20,411862,0,0,30
1109,47,183013,0,0,40
1110,58,169982,0,0,40
1111,22,188544,0,0,30
1112,50,356619,0,0,48
1113,47,45857,0,0,40
1114,24,289886,0,0,45
1115,50,146015,0,0,40
1116,40,216237,0,0,45
1117,36,416745,0,0,40
1118,32,202952,0,0,40
1119,44,167725,0,0,40
1120,51,165637,0,0,40
1121,59,43280,0,0,40
1122,65,118779,0,0,30
1123,24,191269,0,0,65
1124,27,247507,0,0,35
1125,51,239155,0,0,40
1126,48,182862,0,0,40
1127,39,33886,0,0,60
1128,28,444304,0,0,40
1129,19,187161,0,0,25
1130,49,116892,0,0,40
1131,51,176813,0,0,60
1132,59,151616,0,0,55
1133,18,240747,0,0,40
1134,50,75472,4386,0,40
1135,45,320818,0,0,80
1136,37,166497,0,0,35
1137,44,344060,0,0,40
1138,33,221196,0,0,40
1139,61,113544,0,0,40
1140,61,321117,0,0,40
1141,38,79619,0,0,42
1142,22,42004,0,0,30
1143,44,320984,5178,0,60
1144,37,203070,0,0,62
1145,31,32406,0,0,20
1146,54,99185,15024,0,45
1147,20,205839,0,0,16
1148,63,150389,0,0,40
1149,48,243631,7688,0,40
1150,33,163003,0,0,41
1151,31,231263,4650,0,45
1152,38,200818,0,0,40
1153,45,247379,0,0,40
1154,48,349151,0,0,40
1155,53,22154,0,0,40
1156,55,176317,0,0,40
1157,38,22245,0,0,72
1158,29,236436,0,0,40
1159,36,354078,0,0,60
1160,42,166813,0,0,60
1161,50,358740,0,0,40
1162,75,208426,0,0,35
1163,46,265266,0,1902,40
1164,52,31838,0,0,40
1165,43,413297,0,0,45
1166,31,106347,0,0,42
1167,23,174754,0,0,30
1168,34,441454,0,0,24
1169,41,209344,0,0,40
1170,42,65372,0,0,40
1171,35,33975,0,0,45
1172,55,326297,0,0,25
1173,36,194630,0,0,40
1174,65,167414,0,0,59
1175,38,165799,0,0,12
1176,62,192866,0,0,20
1177,54,166459,99999,0,60
1178,49,148995,0,0,40
1179,34,190040,0,0,40
1180,32,209432,0,0,40
1181,51,229465,15024,0,50
1182,48,397466,0,0,60
1183,30,283767,0,0,40
1184,52,202452,0,0,43
1185,28,218555,0,1762,40
1186,29,128604,0,0,40
1187,38,65466,0,0,50
1188,57,141326,0,0,50
1189,37,136137,0,0,40
1190,30,236770,0,0,40
1191,53,89534,0,0,48
1192,73,29778,0,0,37
1193,22,153516,0,0,35
1194,31,163594,0,0,45
1195,38,189623,0,1887,40
1196,50,343748,0,0,35
1197,44,409505,0,0,40
1198,47,200734,0,0,45
1199,27,115831,0,0,40
1200,28,150296,0,0,80
1201,25,323545,0,0,40
1202,20,232577,0,0,40
1203,51,152754,0,0,40
1204,67,171584,6514,0,7
1205,47,386136,0,0,35
1206,42,342865,0,0,40
1207,52,186785,0,1876,50
1208,42,158926,0,0,40
1209,65,36039,0,0,40
1210,21,164019,0,0,10
1211,50,88926,5178,0,40
1212,46,188861,0,0,40
1213,47,370119,15024,0,50
1214,57,182062,0,0,40
1215,37,37238,0,0,45
1216,58,178660,0,0,40
1217,63,795830,0,0,30
1218,39,278403,0,0,65
1219,46,279661,0,0,35
1220,36,113397,0,0,40
1221,26,280093,0,1628,50
1222,21,236696,0,0,57
1223,41,265266,0,0,40
1224,44,34935,0,0,40
1225,22,58222,0,0,40
1226,29,301010,0,0,60
1227,29,419721,0,0,40
1228,58,186791,0,0,40
1229,37,32668,0,0,43
1230,29,256956,0,0,40
1231,26,202203,0,0,40
1232,43,85995,0,0,45
1233,49,125421,0,0,40
1234,45,283037,0,0,40
1235,28,192932,0,0,40
1236,20,244689,0,0,25
1237,51,179646,0,0,40
1238,32,509350,0,0,50
1239,24,96279,0,0,40
1240,35,119098,7298,0,40
1241,35,327120,0,0,55
1242,41,144928,0,0,40
1243,48,55237,0,0,45
1244,61,101265,1471,0,35
1245,20,114874,0,0,30
1246,27,190525,0,0,50
1247,55,121912,0,0,24
1248,39,83893,0,0,40
1249,17,138507,0,0,20
1250,47,256522,0,0,40
1251,52,168381,0,0,40
1252,24,293579,0,0,20
1253,29,285290,0,0,40
1254,25,188488,0,0,40
1255,20,324469,0,0,40
1256,23,275244,0,0,35
1257,57,265099,0,0,60
1258,51,146767,0,0,40
1259,33,40681,3674,0,16
1260,39,174938,0,0,40
1261,40,240124,0,0,40
1262,71,269708,2329,0,16
1263,38,34180,0,0,40
1264,28,225904,0,0,40
1265,57,89392,0,0,40
1266,47,46857,0,0,40
1267,59,105363,0,0,40
1268,26,195105,0,0,40
1269,35,184117,0,0,40
1270,61,134768,0,0,50
1271,17,145886,0,0,30
1272,36,153078,0,0,60
1273,62,225652,3411,0,50
1274,34,467108,0,0,50
1275,32,199765,7688,0,50
1276,42,173938,0,0,40
1277,39,191161,0,0,40
1278,58,132606,0,0,40
1279,61,30073,0,1848,60
1280,40,155190,0,0,55
1281,31,42900,0,0,37
1282,36,191161,0,0,50
1283,33,105974,0,0,41
1284,22,103440,0,0,24
1285,51,203435,0,0,40
1286,31,168312,0,0,40
1287,49,257764,0,0,40
1288,49,171301,0,0,40
1289,53,225339,0,0,40
1290,52,152234,99999,0,40
1291,20,444554,0,0,40
1292,26,403788,0,0,40
1293,61,190997,0,0,6
1294,43,221550,0,0,30
1295,46,98929,0,0,52
1296,43,169203,0,0,35
1297,44,230684,0,0,55
1298,54,449257,0,0,40
1299,65,198766,20051,0,40
1300,32,97429,0,0,40
1301,25,208999,0,0,40
1302,23,37072,0,0,50
1303,25,163101,0,0,45
1304,37,137314,0,0,60
1305,45,127303,0,0,45
1306,37,349116,0,0,44
1307,40,266324,0,1564,70
1308,19,194095,0,0,40
1309,17,46496,0,0,5
1310,27,29904,0,0,40
1311,40,289403,0,1887,40
1312,19,234151,0,0,40
1313,43,238287,0,0,40
1314,42,230624,0,0,40
1315,54,114758,0,0,50
1316,51,246519,2105,0,45
1317,50,137815,0,0,60
1318,40,260696,0,0,40
1319,55,325007,0,0,25
1320,50,113176,0,0,40
1321,31,66815,0,0,50
1322,42,51795,0,0,32
1323,24,241523,0,0,45
1324,30,30226,0,0,40
1325,39,352628,0,0,50
1326,37,143912,0,0,50
1327,33,130021,0,0,40
1328,48,329778,0,0,40
1329,39,24342,0,0,40
1330,53,34368,0,0,45
1331,52,173839,0,0,60
1332,28,73211,0,0,20
1333,32,86723,0,0,52
1334,31,179186,0,0,90
1335,31,127610,0,0,40
1336,47,115070,0,0,40
1337,19,172582,0,0,50
1338,40,256202,0,0,40
1339,40,202872,0,0,45
1340,41,184102,0,0,40
1341,53,130703,0,0,40
1342,46,134727,0,0,43
1343,45,36228,4386,0,35
1344,39,297847,3411,0,34
1345,19,213644,0,0,40
1346,57,173796,0,1887,40
1347,49,147322,0,0,40
1348,59,296253,0,0,40
1349,32,180871,0,0,50
1350,18,169882,594,0,15
1351,35,211115,0,0,40
1352,58,183870,0,0,40
1353,28,441620,0,0,43
1354,36,218542,0,0,40
1355,41,141327,0,0,35
1356,47,67716,0,0,40
1357,50,175339,0,1672,60
1358,61,347089,0,0,16
1359,36,336595,0,0,50
1360,38,27997,0,0,40
1361,56,145574,0,1902,60
1362,45,256866,5013,0,40
1363,44,120837,0,0,66
1364,51,185283,0,0,45
1365,44,229466,0,0,50
1366,25,298225,0,0,50
1367,60,185749,0,0,40
1368,17,333100,1055,0,30
1369,49,125892,0,0,50
1370,46,563883,0,0,60
1371,56,311249,0,0,38
1372,25,221757,3325,0,45
1373,22,310152,0,0,40
1374,76,211453,0,0,2
1375,41,94113,0,0,60
1376,48,192945,7688,0,40
1377,46,161508,0,0,40
1378,30,177675,0,0,40
1379,39,51100,0,0,40
1380,40,100584,0,0,40
1381,70,163003,0,0,40
1382,35,67728,0,2051,45
1383,49,101320,0,0,75
1384,24,42706,0,0,60
1385,40,228535,7298,0,36
1386,61,120939,0,0,5
1387,25,98283,0,0,40
1388,28,216481,0,0,40
1389,69,208869,0,0,11
1390,22,207940,0,0,36
1391,47,34248,0,0,38
1392,38,83727,0,0,48
1393,26,183077,0,0,40
1394,33,235271,0,0,35
1395,43,35236,0,0,40
1396,58,255822,0,0,40
1397,53,263925,99999,0,40
1398,26,256263,0,0,25
1399,43,293535,0,0,40
1400,31,209448,2105,0,40
1401,30,57651,0,2001,42
1402,25,174592,0,0,25
1403,57,278763,0,0,40
1404,37,175232,0,0,60
1405,32,402812,0,0,48
1406,26,101150,0,0,41
1407,45,103538,0,0,40
1408,53,156877,15024,0,35
1409,27,23940,0,0,40
1410,28,210295,0,0,50
1411,35,187119,0,1980,65
1412,36,105021,0,0,55
1413,19,225775,0,0,40
1414,37,395831,0,0,80
1415,49,50282,3325,0,45
1416,64,179436,15024,0,55
1417,60,290593,0,0,40
1418,32,123253,0,0,42
1419,58,48433,0,0,40
1420,42,245317,0,0,50
1421,20,431745,0,0,14
1422,42,436006,0,0,40
1423,25,224943,0,0,40
1424,30,167990,15024,0,65
1425,37,217054,0,0,35
1426,66,298834,0,0,50
1427,59,125000,0,0,40
1428,44,123983,0,0,40
1429,46,155489,0,0,58
1430,25,212495,0,1340,40
1431,17,32124,0,0,9
1432,47,246891,0,0,40
1433,47,141483,0,0,40
1434,30,31985,0,0,40
1435,20,170800,0,0,40
1436,26,166295,0,2339,55
1437,20,231286,0,0,15
1438,33,159322,0,0,40
1439,48,176026,0,0,40
1440,52,118025,99999,0,50
1441,37,26898,0,0,12
1442,47,232628,0,0,40
1443,40,85995,0,0,40
1444,48,125421,0,0,40
1445,49,245305,0,0,42
1446,50,73493,0,0,40
1447,34,122116,0,0,40
1448,43,75742,0,0,40
1449,22,214731,0,0,40
1450,35,265954,0,0,40
1451,26,197156,0,0,30
1452,62,162245,0,1628,70
1453,39,203070,0,0,40
1454,59,165695,0,0,40
1455,69,473040,0,0,40
1456,27,168107,0,0,40
1457,17,163494,0,0,30
1458,38,180342,0,0,40
1459,41,122381,0,1887,50
1460,27,148069,0,0,40
1461,23,200973,0,0,40
1462,17,130806,0,0,24
1463,56,117148,0,0,40
1464,24,213977,0,0,40
1465,62,134768,7688,0,40
1466,44,139338,0,0,40
1467,23,315877,0,0,30
1468,41,195124,0,0,50
1469,25,352057,0,0,65
1470,21,236684,0,0,8
1471,18,208447,0,0,6
1472,45,149640,0,0,40
1473,75,111177,25124,0,16
1474,51,154342,0,0,40
1475,42,141459,0,0,40
1476,47,111797,0,0,35
1477,29,111900,0,0,40
1478,33,78707,0,0,40
1479,43,160574,0,0,40
1480,20,174714,0,0,16
1481,19,62534,0,0,40
1482,44,216907,0,1848,40
1483,24,198148,0,0,30
1484,19,124265,0,0,40
1485,49,261059,2176,0,40
1486,52,208137,0,0,40
1487,38,257250,0,0,52
1488,24,147253,0,0,50
1489,32,244268,0,0,50
1490,72,213255,0,0,8
1491,26,266912,0,0,50
1492,31,169104,0,0,40
1493,29,200511,0,0,50
1494,39,128715,10520,0,40
1495,48,65535,0,0,50
1496,40,103395,0,0,45
1497,51,71046,0,0,45
1498,28,125442,0,0,40
1499,22,169188,0,0,20
1500,23,121471,0,0,40
1501,65,207281,0,0,16
1502,26,46097,0,0,40
1503,20,206671,1055,0,50
1504,55,98361,15024,0,50
1505,38,322143,0,0,10
1506,33,149184,0,0,60
1507,33,119829,0,0,60
1508,37,910398,0,0,40
1509,19,176570,0,0,60
1510,24,216129,0,0,50
1511,30,27207,0,0,45
1512,57,68830,0,0,50
1513,57,236944,0,0,40
1514,46,273771,0,0,40
1515,67,318533,0,0,35
1516,35,451940,0,0,40
1517,47,102318,0,0,40
1518,39,379350,0,0,40
1519,50,21095,0,0,40
1520,58,211547,0,0,52
1521,36,85272,0,0,30
1522,45,46406,0,0,36
1523,54,53833,0,0,40
1524,26,161007,0,0,30
1525,60,53707,0,0,40
1526,46,370119,99999,0,60
1527,26,310907,0,0,35
1528,32,375833,0,0,40
1529,38,107513,0,0,40
1530,48,58683,0,0,70
1531,44,179557,0,1977,45
1532,37,70240,0,0,40
1533,44,147206,0,0,40
1534,31,175548,0,0,35
1535,61,163174,0,0,35
1536,52,147876,15024,0,60
1537,45,428350,0,1740,40
1538,36,200904,0,0,21
1539,39,328466,2407,0,70
1540,67,258973,0,0,24
1541,40,345969,0,0,40
1542,37,405723,0,0,40
1543,57,175942,0,0,50
1544,27,284196,0,0,40
1545,28,89718,2202,0,48
1546,34,175761,0,0,60
1547,54,206369,5178,0,50
1548,42,285066,0,0,45
1549,48,126754,15024,0,40
1550,65,209280,6514,0,35
1551,55,52888,0,0,10
1552,71,133821,0,0,20
1553,30,39054,0,0,40
1554,35,119272,0,0,55
1555,59,143372,0,0,40
1556,19,323421,0,0,20
1557,36,136028,0,0,30
1558,26,163189,0,0,40
1559,34,202729,0,0,40
1560,41,421871,0,0,40
1561,44,120277,15024,0,50
1562,26,211798,0,0,40
1563,47,198901,0,0,48
1564,18,214617,0,0,16
1565,55,179715,0,0,18
1566,49,107231,0,2002,40
1567,44,110355,0,0,40
1568,43,184378,0,0,40
1569,62,273454,0,0,40
1570,44,443040,0,0,40
1571,39,71701,0,0,40
1572,50,160151,0,0,60
1573,35,107991,0,0,45
1574,52,94391,0,0,40
1575,46,99835,0,0,60
1576,44,43711,7688,0,40
1577,43,83756,0,0,50
1578,51,120914,2961,0,40
1579,20,180052,0,0,20
1580,47,170846,0,0,40
1581,43,37937,0,0,50
1582,64,168340,0,0,40
1583,24,38455,0,0,40
1584,27,128059,0,0,50
1585,32,420895,0,0,40
1586,37,166744,0,0,12
1587,26,238768,0,0,60
1588,43,176270,99999,0,60
1589,50,140592,0,0,40
1590,20,211466,0,0,80
1591,37,188540,0,1902,45
1592,43,39581,0,0,45
1593,37,171150,0,1887,50
1594,53,117496,0,0,36
1595,44,145160,0,0,40
1596,25,28520,0,0,40
1597,17,103851,1055,0,20
1598,19,375077,0,0,50
1599,53,281590,15024,0,40
1600,44,151504,0,0,50
1601,51,415287,0,1902,40
1602,49,32212,0,0,43
1603,35,123606,0,0,40
1604,44,202565,0,0,45
1605,54,177927,0,0,60
1606,37,256723,0,0,35
1607,18,46247,0,0,15
1608,29,112031,0,0,50
1609,22,376277,0,0,35
1610,35,168817,0,0,40
1611,56,187487,0,0,48
1612,24,67222,0,0,45
1613,43,201723,0,1902,40
1614,73,267408,0,0,15
1615,47,168191,0,0,40
1616,49,105444,0,0,39
1617,38,156728,0,0,40
1618,31,148600,0,0,40
1619,39,19914,0,0,40
1620,42,190767,0,0,40
1621,41,233955,0,0,45
1622,35,30381,0,0,45
1623,38,187069,0,0,45
1624,31,367314,0,0,40
1625,51,101119,0,0,70
1626,38,86551,0,0,48
1627,40,218995,0,0,42
1628,21,57711,0,0,30
1629,44,303521,0,0,40
1630,55,199067,0,0,40
1631,29,247445,0,0,45
1632,49,186078,0,0,50
1633,31,77634,0,0,42
1634,24,180060,6849,0,90
1635,46,56482,0,0,40
1636,26,314177,0,0,40
1637,35,239755,0,0,38
1638,27,377680,0,0,50
1639,64,134960,15024,0,35
1640,26,294493,0,0,40
1641,21,32616,0,1719,16
1642,45,182655,0,0,45
1643,57,52267,0,0,72
1644,30,117963,0,0,40
1645,45,98881,0,0,32
1646,38,166988,0,0,40
1647,43,193459,0,0,60
1648,42,182342,0,0,55
1649,32,496743,0,0,40
1650,20,154781,0,0,40
1651,27,219371,0,0,35
1652,45,99179,0,0,40
1653,38,304651,0,0,60
1654,37,349689,0,0,40
1655,60,106850,0,0,40
1656,53,196328,0,0,45
1657,25,169323,0,0,40
1658,47,162924,0,0,60
1659,40,34037,0,0,70
1660,51,167651,0,0,40
1661,19,197384,0,0,10
1662,42,251795,0,0,50
1663,65,266081,0,0,40
1664,41,165309,0,0,40
1665,28,215873,0,0,45
1666,46,133938,27828,0,50
1667,49,159816,99999,0,20
1668,24,228424,0,0,40
1669,32,195576,0,0,40
1670,71,105200,6767,0,20
1671,26,167350,3103,0,40
1672,29,52199,0,0,40
1673,50,171338,99999,0,50
1674,51,120173,3103,0,50
1675,17,158762,0,0,20
1676,49,169818,0,0,40
1677,31,288419,0,0,40
1678,23,207546,0,0,40
1679,59,147707,0,2339,40
1680,17,228373,0,0,30
1681,43,193882,7688,0,40
1682,38,31033,7298,0,40
1683,37,272950,0,0,40
1684,29,183523,0,0,40
1685,39,238415,0,0,50
1686,31,19302,2202,0,38
1687,35,103260,0,0,35
1688,39,79331,15024,0,40
1689,40,135056,0,0,40
1690,66,142723,0,0,40
1691,30,188569,0,0,40
1692,43,57322,0,0,40
1693,47,178309,0,0,50
1694,45,166107,0,0,40
1695,31,53042,0,0,40
1696,33,155343,3103,0,40
1697,32,35595,0,0,40
1698,28,429507,0,0,40
1699,50,159670,0,0,40
1700,63,151210,0,0,40
1701,38,204640,0,0,40
1702,52,87205,0,0,38
1703,38,112847,0,0,40
1704,41,107306,2174,0,40
1705,50,211319,0,0,38
1706,59,183606,0,0,40
1707,32,205390,0,0,49
1708,73,232871,2228,0,10
1709,52,101017,0,0,38
1710,57,114495,0,0,60
1711,35,183898,7298,0,50
1712,51,163921,0,0,56
1713,22,311764,0,0,35
1714,49,188330,0,0,40
1715,22,267174,0,0,40
1716,46,36228,0,1902,40
1717,48,199739,0,0,40
1718,52,185407,0,0,40
1719,43,206139,0,0,50
1720,25,282063,0,0,40
1721,31,332379,0,0,40
1722,19,418324,0,0,36
1723,19,263338,0,0,45
1724,51,158948,0,0,84
1725,51,221532,0,0,40
1726,22,202920,99999,0,40
1727,37,118909,0,0,35
1728,19,286469,0,0,30
1729,45,191914,0,0,55
1730,21,142766,0,0,10
1731,52,198744,0,0,40
1732,46,272780,0,0,24
1733,42,219553,0,0,38
1734,56,261232,0,0,40
1735,23,64292,0,0,40
1736,70,30713,0,0,30
1737,30,246439,0,0,40
1738,45,338105,0,0,40
1739,23,228243,0,0,44
1740,34,62463,0,1579,40
1741,38,31603,0,0,40
1742,24,165054,0,0,40
1743,53,121618,0,0,40
1744,45,273194,3325,0,40
1745,21,163665,0,0,40
1746,21,538319,0,0,40
1747,34,238246,0,0,40
1748,32,244665,5178,0,45
1749,21,131811,0,0,40
1750,63,231777,0,0,30
1751,23,156807,0,0,36
1752,28,236861,0,0,50
1753,29,229842,0,0,45
1754,25,190057,0,0,40
1755,18,152545,0,0,8
1756,26,153434,0,0,24
1757,47,171095,0,0,35
1758,23,239322,0,0,40
1759,46,138999,0,0,40
1760,61,95450,5178,0,50
1761,25,176520,0,0,40
1762,38,72338,0,0,54
1763,60,386261,0,0,15
1764,23,235722,0,0,20
1765,36,128884,0,0,48
1766,46,187226,0,0,25
1767,32,298332,0,0,45
1768,40,173607,0,0,40
1769,31,226756,0,0,40
1770,31,157887,0,0,65
1771,32,171111,0,0,37
1772,21,126314,0,0,10
1773,63,174018,0,0,40
1774,44,144778,0,0,45
1775,42,201522,0,0,60
1776,23,22966,0,0,35
1777,30,399088,0,0,45
1778,24,282202,0,0,40
1779,42,102606,0,0,40
1780,44,246862,0,0,40
1781,27,508336,0,0,48
1782,27,263431,0,0,40
1783,22,235733,0,0,45
1784,68,107910,0,0,40
1785,55,184425,0,0,99
1786,22,143062,0,0,40
1787,25,199545,0,0,15
1788,68,197015,0,0,45
1789,62,149617,0,0,16
1790,26,33610,0,0,40
1791,34,192002,0,0,55
1792,68,67791,0,0,40
1793,42,445382,0,0,45
1794,45,112283,0,0,55
1795,26,157249,0,0,40
1796,25,109872,0,0,45
1797,23,119838,0,0,50
1798,29,149943,0,1590,40
1799,65,27012,0,0,50
1800,31,91666,0,0,50
1801,26,270276,0,0,40
1802,39,179271,0,0,50
1803,44,161819,0,0,40
1804,45,339681,1506,0,45
1805,26,219897,0,0,50
1806,26,91683,0,0,35
1807,36,188834,0,0,50
1808,38,187046,0,0,45
1809,39,191807,0,0,48
1810,52,179951,0,0,40
1811,39,324420,0,0,45
1812,41,66632,0,0,40
1813,42,121718,0,1902,60
1814,47,162034,0,0,70
1815,28,218990,0,0,46
1816,25,125863,0,0,35
1817,35,225330,0,0,40
1818,32,120426,0,0,40
1819,38,119741,0,0,40
1820,44,32000,0,0,18
1821,21,124242,0,0,40
1822,27,278581,0,0,40
1823,30,230224,0,0,55
1824,45,188386,0,1628,45
1825,20,164922,0,0,40
1826,57,195176,0,0,80
1827,43,166740,0,0,48
1828,50,156008,0,0,40
1829,28,162551,0,0,48
1830,25,211231,0,0,48
1831,25,169990,0,0,40
1832,90,221832,0,0,45
1833,38,255454,0,0,40
1834,35,28160,0,0,40
1835,50,159219,0,0,40
1836,26,103148,0,0,40
1837,39,165186,0,0,45
1838,56,31782,0,0,40
1839,24,249101,0,0,40
1840,46,243190,7688,0,40
1841,18,153405,0,0,25
1842,37,329980,0,2415,60
1843,57,176079,0,0,40
1844,43,218542,0,0,40
1845,29,303446,0,0,25
1846,40,102606,0,0,40
1847,44,483201,0,0,40
1848,77,144608,0,0,6
1849,30,226013,0,0,40
1850,21,165475,0,0,40
1851,66,263637,0,0,40
1852,40,201495,0,0,35
1853,68,213720,0,0,40
1854,64,170483,0,0,38
1855,26,214303,0,0,50
1856,32,190511,0,0,40
1857,32,242150,0,0,38
1858,51,159755,0,0,40
1859,50,147629,15024,0,45
1860,49,268022,0,0,50
1861,28,188711,0,0,20
1862,29,452205,0,0,36
1863,21,260847,0,0,30
1864,28,291374,0,0,40
1865,55,189933,0,0,40
1866,45,133969,0,0,50
1867,35,330664,0,0,40
1868,31,672412,0,0,40
1869,26,122999,8614,0,40
1870,30,111415,0,0,55
1871,33,217235,0,0,20
1872,40,121956,13550,0,40
1873,23,120172,0,0,40
1874,35,343403,0,0,40
1875,48,104790,0,0,50
1876,39,473547,0,0,40
1877,53,260106,0,0,50
1878,49,168232,0,0,40
1879,31,348491,0,0,40
1880,36,24106,3103,0,40
1881,60,197553,7688,0,50
1882,29,421065,0,0,48
1883,54,138852,0,0,45
1884,28,169631,0,0,3
1885,34,379412,0,0,50
1886,30,181992,0,0,35
1887,19,365640,0,0,45
1888,26,236564,0,0,40
1889,47,363418,0,0,70
1890,50,112351,0,0,38
1891,30,204704,0,0,45
1892,44,54611,0,0,50
1893,49,128132,0,0,60
1894,75,30599,0,0,50
1895,37,379522,0,0,55
1896,51,196504,0,0,38
1897,35,82552,0,0,35
1898,28,104024,0,0,40
1899,66,293114,1409,0,40
1900,72,74141,0,0,48
1901,39,192337,0,0,50
1902,27,262478,0,0,30
1903,57,185072,0,0,40
1904,24,296045,2635,0,38
1905,28,246595,0,0,70
1906,23,54472,0,0,50
1907,31,331065,0,1408,40
1908,23,161708,0,0,20
1909,31,264936,0,0,40
1910,27,113545,0,0,40
1911,30,212237,0,1740,45
1912,31,170430,0,0,80
1913,34,173806,4865,0,60
1914,57,370890,0,2258,40
1915,39,505119,0,0,40
1916,23,193089,0,0,40
1917,24,33432,0,0,40
1918,36,103110,0,0,40
1919,32,160362,0,0,40
1920,35,204621,0,0,40
1921,36,35309,0,0,40
1922,23,154373,0,0,50
1923,47,194772,0,0,40
1924,35,154410,0,0,40
1925,44,220563,0,0,40
1926,32,253354,0,0,50
1927,32,211699,0,1485,40
1928,63,167501,20051,0,10
1929,34,229732,0,0,40
1930,47,185465,0,0,40
1931,27,335764,0,0,35
1932,23,460046,0,0,42
1933,19,33487,0,0,40
1934,50,176924,0,0,38
1935,49,213307,0,0,40
1936,36,83893,0,0,40
1937,23,194102,0,0,40
1938,61,238611,0,0,38
1939,41,113597,0,0,16
1940,27,208406,0,0,60
1941,53,274528,0,0,70
1942,17,60116,0,0,10
1943,23,196816,0,0,30
1944,53,166368,0,0,40
1945,28,303954,0,1848,42
1946,24,99386,0,0,40
1947,22,188569,0,0,20
1948,53,302868,0,0,50
1949,18,283342,0,0,20
1950,24,233777,0,0,50
1951,20,170038,0,0,40
1952,30,261319,0,0,40
1953,37,367237,8614,0,40
1954,34,126838,0,0,40
1955,19,354104,0,0,30
1956,20,176321,0,0,40
1957,47,85129,0,0,40
1958,20,376474,0,0,32
1959,22,62507,0,0,40
1960,42,111252,0,1977,40
1961,60,156889,0,0,40
1962,32,549430,0,0,40
1963,46,29696,0,0,40
1964,66,98837,0,0,40
1965,34,204991,0,0,44
1966,45,371886,0,0,46
1967,35,103605,0,0,40
1968,63,54851,0,0,40
1969,51,133050,0,0,40
1970,36,126569,0,0,40
1971,25,144259,0,0,40
1972,51,161482,0,0,38
1973,25,305449,0,0,40
1974,19,125010,0,0,45
1975,47,304133,0,0,45
1976,59,120617,0,0,40
1977,34,157747,0,0,40
1978,40,297396,0,0,60
1979,42,121287,0,0,45
1980,28,308493,0,0,17
1981,37,49115,0,0,60
1982,51,208302,0,0,38
1983,25,304032,0,0,36
1984,31,207301,0,0,40
1985,37,123211,0,0,44
1986,42,33521,0,0,45
1987,29,410351,0,0,40
1988,35,410034,0,0,50
1989,51,175339,0,0,47
1990,22,27937,0,0,36
1991,49,168211,0,1485,40
1992,26,125680,0,0,16
1993,56,160829,0,0,46
1994,52,266529,0,0,45
1995,61,115023,0,0,4
1996,47,224149,0,0,40
1997,52,150930,0,0,40
1998,30,343699,0,0,40
1999,43,172826,99999,0,55
2000,35,163392,0,0,40
2001,17,103810,0,0,40
2002,42,213821,0,1887,40
2003,26,211265,0,0,35
2004,58,160586,0,0,40
2005,66,146454,5556,0,40
2006,30,203277,0,0,60
2007,46,309895,0,0,40
2008,45,26522,0,1902,35
2009,57,103809,0,0,40
2010,25,90291,0,0,40
2011,21,181761,0,0,10
2012,37,35330,0,1669,55
2013,45,135776,0,0,30
2014,61,188172,0,0,5
2015,39,179579,0,0,40
2016,42,193626,0,0,53
2017,20,108887,0,0,40
2018,23,199070,0,0,16
2019,47,185254,0,0,40
2020,20,81853,0,0,15
2021,35,23621,0,0,70
2022,44,145178,0,0,38
2023,47,30575,0,0,50
2024,28,130620,0,0,40
2025,41,22155,0,0,60
2026,31,106437,0,0,40
2027,27,79787,0,0,25
2028,47,326857,5013,0,40
2029,44,81853,0,0,40
2030,61,120933,0,0,40
2031,42,153143,0,0,40
2032,46,27669,0,0,28
2033,46,105444,0,0,50
2034,54,169785,0,0,38
2035,49,122493,0,0,40
2036,56,242670,0,0,40
2037,52,54933,0,0,40
2038,34,209317,0,0,40
2039,25,282631,0,0,40
2040,18,98044,0,0,40
2041,58,187487,0,0,40
2042,31,60186,0,0,40
2043,29,75648,0,0,55
2044,28,201175,0,0,40
